Sample ID,Plate.Well,Template Type,PCR Template Volume (µl),H20 Volume (µl),Primer Volume (µl),Primer Name,gDNA.Extraction.Plate,Original Sample ID,Sanger.Plate.Name,Haplotype
RA0726,E8,PCR,2,8,2,FatP6.1,Plate019,,,
RA0727,F8,PCR,2,8,2,FatP6.1,Plate019,,,
RA0728,G8,PCR,2,8,2,FatP6.1,Plate019,,,
RA0729,H8,PCR,2,8,2,FatP6.1,Plate019,,,
RA0730,A9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0731,B9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0732,C9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0733,D9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0734,E9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0735,F9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0736,G9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0737,H9,PCR,2,8,2,FatP6.1,Plate019,,,
RA0738,A10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0739,B10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0740,C10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0741,D10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0742,E10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0743,F10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0744,G10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0745,H10,PCR,2,8,2,FatP6.1,Plate019,,,
RA0746,A11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0747,B11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0748,C11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0749,D11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0750,E11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0751,F11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0752,G11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0753,H11,PCR,2,8,2,FatP6.1,Plate019,,,
RA0754,A12,PCR,2,8,2,FatP6.1,Plate019,,,
RA0755,B12,PCR,2,8,2,FatP6.1,Plate019,,,
RA0756,C12,PCR,2,8,2,FatP6.1,Plate019,,,
RA0757,D12,PCR,2,8,2,FatP6.1,Plate019,,,
RA0758,E12,PCR,2,8,2,FatP6.1,Plate019,,,
EMPTY FOR JANET,F12,PCR,2,8,2,FatP6.1,Plate019,,,
RA0759,G12,PCR,2,8,2,FatP6.1,Plate019,,,
RA0760,H12,PCR,2,8,2,FatP6.1,Plate019,,,
