Sample ID,Plate.Well,Template Type,PCR Template Volume (µl),H20 Volume (µl),Primer Volume (µl),Primer Name,gDNA.Extraction.Plate,Original Sample ID,Sanger.Plate.Name,Haplotype
RA0826,B9,PCR,2,8,2,FatP6.1,Plate020,,,
RA0827,C9,PCR,2,8,2,FatP6.1,Plate020,,,
RA0828,D9,PCR,2,8,2,FatP6.1,Plate020,,,
RA0829,E9,PCR,2,8,2,FatP6.1,Plate020,,,
RA0830,F9,PCR,2,8,2,FatP6.1,Plate020,,,
RA0831,G9,PCR,2,8,2,FatP6.1,Plate020,,,
RA0832,H9,PCR,2,8,2,FatP6.1,Plate020,,,
RA0833,A10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0834,B10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0835,C10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0836,D10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0837,E10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0838,F10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0839,G10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0840,H10,PCR,2,8,2,FatP6.1,Plate020,,,
RA0841,A11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0842,B11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0843,C11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0844,D11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0845,E11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0846,F11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0847,G11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0848,H11,PCR,2,8,2,FatP6.1,Plate020,,,
RA0849,A12,PCR,2,8,2,FatP6.1,Plate020,,,
EMPTY FOR JANET,B12,PCR,2,8,2,FatP6.1,Plate020,,,
RA0850,C12,PCR,2,8,2,FatP6.1,Plate020,,,
RA0851,D12,PCR,2,8,2,FatP6.1,Plate020,,,
RA0852,E12,PCR,2,8,2,FatP6.1,Plate020,,,
RA0853,F12,PCR,2,8,2,FatP6.1,Plate020,,,
RA0854,G12,PCR,2,8,2,FatP6.1,Plate020,,,
RA0855,H12,PCR,2,8,2,FatP6.1,Plate020,,,
